filename,label,length,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
vio\148__[vio][nod][cla]2177__3.wav,vio,3.0,0.020145647,2308.6569293914727,1965.4672486946313,3967.078575721154,0.12623948317307693,-388.74783,57.67085,-41.96021,17.111305,-28.187914,-18.070318,-11.380799,0.6932172,-13.877283,-13.915301,-18.189976,6.608673,11.13082,1.6030837,1.4625211,-3.9196367,-9.981206,4.1806364,-3.49231,-1.9531761
vio\153__[vio][nod][cla]2152__1.wav,vio,3.0,0.015017183,1808.0759177408459,1788.3052724686775,3311.061260516827,0.09834735576923077,-338.95703,103.760956,-52.54034,9.326645,-21.470531,-7.6876087,-23.123877,-13.383469,-2.303486,-9.739415,-6.036512,12.101525,5.0045824,9.170052,0.67279994,10.375841,11.170182,11.094341,-2.6500633,2.3913825
vio\153__[vio][nod][cla]2152__2.wav,vio,3.0,0.05342722,2182.9803935380464,1996.7966772349803,4196.158728966346,0.11810021033653846,-212.80016,81.84971,-52.19268,3.0791287,-35.615765,-11.9599495,-27.577217,-14.249229,-6.499416,-12.361542,-17.530834,-2.2025049,-7.474653,8.46637,5.3579063,11.818022,5.9406524,6.4256077,-7.717895,0.020045428
vio\153__[vio][nod][cla]2152__3.wav,vio,3.0,0.060552992,2223.639775886,2042.5978148531053,4347.5537109375,0.11650390625,-187.8373,78.36073,-48.569557,8.259125,-28.82425,-10.880592,-29.77694,-10.989713,-6.679605,-9.9976,-8.40034,6.3550124,2.0457697,10.455686,5.7576823,11.12112,8.011298,9.719471,1.5297438,-0.7599267
vio\155__[vio][nod][cla]2171__1.wav,vio,3.0,0.017712569,2286.9051347429813,2253.6010303333687,4572.906963641827,0.13345477764423078,-316.1042,78.48401,-23.216763,17.027903,-7.268859,-9.5437155,-23.843616,-10.425924,-4.0236163,-6.37252,-0.4040843,10.755439,-9.623864,-6.317058,-10.189759,6.0697536,10.393219,2.378068,-1.9001,11.047875
vio\155__[vio][nod][cla]2171__2.wav,vio,3.0,0.013987809,2437.825585747947,2247.7242218334486,4734.1575270432695,0.15278695913461537,-357.8724,77.02171,-25.611742,17.618221,-9.096145,-3.686583,-15.327705,-3.8545387,-1.7756559,-2.5794523,-2.6099463,0.79196495,-18.865776,-9.909752,-1.329114,12.42739,5.1029496,14.750943,13.960523,5.8434887
vio\155__[vio][nod][cla]2171__3.wav,vio,3.0,0.015651347,2421.788269848969,2244.4237043445596,4794.864595853365,0.15264423076923078,-339.4168,72.35745,-24.379684,20.88292,-14.253718,-5.627204,-19.66898,-1.8333963,3.005634,-6.873215,-11.437456,-6.30722,-12.837661,1.4208156,1.5195271,14.053204,13.048979,17.503216,9.759955,-2.3918524
vio\165__[vio][nod][cla]2179__1.wav,vio,3.0,0.012433094,2227.4016832734565,2017.753692050767,3958.7137545072114,0.11961763822115384,-406.4652,69.01238,-41.242046,7.6175036,-18.406456,-13.618373,-15.689166,-0.37714487,-0.37503886,3.8552957,-14.600738,-4.587231,3.427532,26.756731,19.673765,12.175648,-0.9633904,1.882585,-16.739153,-11.881185
vio\165__[vio][nod][cla]2179__2.wav,vio,3.0,0.018148912,1607.1963430034652,1660.0617922039864,3029.8873197115386,0.09099684495192308,-362.9371,116.312035,-43.92637,19.99152,-16.139582,-19.500038,-18.009108,-12.2292385,-16.464584,-6.4093986,-22.730375,-17.845934,-3.436583,1.2431986,0.5632229,7.0497136,9.894967,0.36609033,1.8267163,8.329949
vio\165__[vio][nod][cla]2179__3.wav,vio,3.0,0.015535338,1445.4958601712115,1559.7120165523759,2709.0425931490386,0.07416616586538462,-392.23267,128.24982,-44.208374,19.78676,-16.39264,-16.553726,-19.143816,-14.570631,-15.222723,-7.6515164,-23.511335,-11.596648,-3.0782235,-1.9410987,-2.0041533,4.5635905,2.9101186,-6.5883536,-2.6272287,0.6625498
vio\171__[vio][nod][cou_fol]2195__1.wav,vio,3.0,0.0375847,2034.2112530082459,2006.1521239305125,3831.9991361177886,0.09015549879807692,-330.15546,67.253365,-23.050877,29.123951,-11.911817,0.20274377,-13.768382,-6.5292864,-21.828632,-7.9431453,-7.45964,13.97533,23.904545,30.219067,17.941313,11.248084,-5.0390544,-5.023393,-4.4508543,-8.675451
vio\171__[vio][nod][cou_fol]2195__2.wav,vio,3.0,0.041831262,1853.5109153296398,1901.3132972345338,3476.7841045673076,0.07992788461538461,-307.63882,77.463104,-29.785145,36.82114,-5.9857583,1.1228417,-20.166945,-1.4364706,-19.051712,-11.932343,-21.874914,-3.837696,-0.30826133,2.856066,2.3863394,12.434191,4.583918,1.8816622,-1.3737103,14.479645
vio\171__[vio][nod][cou_fol]2195__3.wav,vio,3.0,0.029206106,1626.4276015739053,1907.2033337274843,3160.5772986778848,0.04918118990384615,-358.2023,93.93395,-15.449102,37.58087,-7.40283,-6.012242,-7.1495013,2.6441035,-16.426683,-13.72494,-15.103318,-0.64768076,-1.7063235,-0.57938045,5.3489485,12.115282,5.8966084,4.18694,2.6162279,16.346642
vio\174__[vio][nod][cla]2157__1.wav,vio,3.0,0.023642752,1828.2760258863943,1619.209156693038,3367.2960486778848,0.123583984375,-342.26184,117.12757,-39.104694,53.35529,-3.5107582,1.3226533,0.53412914,7.113755,-0.5731356,-2.7486374,-1.9677984,3.7414575,6.8020144,0.41723162,1.5166028,-0.9376425,-2.8538017,1.0933218,-7.461727,-10.807273
vio\174__[vio][nod][cla]2157__2.wav,vio,3.0,0.03862684,1759.408960332555,1437.769856855941,3068.3158052884614,0.12877103365384615,-267.99316,139.078,-64.24965,54.313362,-8.734022,-7.542588,-8.752167,-1.7220495,-8.022919,-5.2775254,0.46442753,3.686344,-0.8470363,-9.860958,-3.6994863,-1.2271376,1.738517,-0.7838747,-8.357513,-3.2989328
vio\174__[vio][nod][cla]2157__3.wav,vio,3.0,0.030001795,1709.2797603366362,1472.0915395632014,3109.6429912860576,0.10903695913461539,-285.97043,135.30707,-65.93672,49.357323,-8.812165,-9.379845,-4.9318733,1.3140042,-0.66529256,0.26727822,-4.7705293,-4.9742174,0.3311534,-1.5807079,3.6411374,3.1288214,0.4740537,0.16372,-2.6847682,-3.1620586
vio\178__[vio][nod][cou_fol]2196__1.wav,vio,3.0,0.08974552,1643.9822909493305,2025.2216521531898,3491.60888671875,0.05879657451923077,-226.32521,101.35305,-6.5229826,47.262383,16.13682,6.071023,22.278503,-4.121947,-7.310224,13.287989,7.9908834,13.398705,1.8779775,-1.1827261,5.463649,8.285346,-3.128486,-3.8055787,-15.899455,-9.940125
vio\178__[vio][nod][cou_fol]2196__2.wav,vio,3.0,0.09609268,1737.5636928767776,2091.960805956581,3353.79638671875,0.0767352764423077,-231.76863,98.097984,-9.916387,36.014484,21.711662,1.7987347,23.384281,0.6175081,-4.9807854,25.292587,8.753939,10.175158,-7.2378917,-17.268724,-4.9771576,6.4489174,-0.25382292,-2.4462106,-8.898498,-1.6194184
vio\178__[vio][nod][cou_fol]2196__3.wav,vio,3.0,0.12778111,1305.7994839177118,1830.5889154846243,2834.5977313701924,0.038758263221153846,-204.68288,123.66277,-15.126471,37.69647,21.753132,8.485993,19.795507,-4.2364597,-4.9236584,9.466783,-5.378382,6.4767165,-3.3342762,-1.311656,4.342088,2.2790334,-8.932782,-8.747269,-14.392638,-5.1890163
vio\180__[vio][nod][cla]2211__1.wav,vio,3.0,0.020427858,1847.6696806986417,2153.2165908615393,3880.614483173077,0.09796799879807692,-313.6833,103.762,0.25520137,25.142033,-9.462493,-4.7009497,-12.822877,-14.540422,-18.622128,-9.354564,-13.879971,-5.6538434,-6.257576,-2.198623,-10.449544,-4.07072,-2.8466654,-1.0446322,-14.457851,-3.3815966
vio\180__[vio][nod][cla]2211__2.wav,vio,3.0,0.02567878,2104.470178524852,2311.611422690514,4443.542104867788,0.11745417668269231,-273.0143,89.10489,0.39276063,21.85951,-13.942652,-6.6199145,-14.452602,-12.941646,-27.90421,-18.629011,-12.992637,-0.73687875,-3.5658934,-0.33133674,-12.637426,-10.044292,-7.3302784,0.013102136,-13.051288,-4.170744
vio\180__[vio][nod][cla]2211__3.wav,vio,3.0,0.024271041,2022.4979325010584,2289.37083500346,4322.624887319712,0.115478515625,-274.28784,95.542305,-0.7543782,21.092339,-13.368339,-9.637061,-16.147888,-8.004826,-21.550219,-13.566501,-14.677391,-6.457557,-8.72764,-1.1965882,-8.362642,-10.051416,-14.368218,-4.0271697,-11.456237,-5.8405633
vio\[vio][cla]2083__1.wav,vio,3.0,0.041173134,1728.3121524940418,1996.5100352882455,3488.37890625,0.10777118389423077,-247.07434,137.14708,0.18768258,8.991643,-5.5709653,1.5375793,-9.505497,-0.89497733,-3.3010798,3.1367943,2.799995,-3.2311773,-7.887838,-1.1277081,2.0679715,6.6676083,-4.3327785,2.174869,-9.956265,-2.1936717
vio\[vio][cla]2083__2.wav,vio,3.0,0.051923223,1425.7249573709996,1746.2373624132838,2685.852989783654,0.083935546875,-233.02133,153.91005,-4.8484316,12.698181,-2.7271416,-1.8239008,-10.939397,-7.539261,-6.879756,1.1358593,-2.4768982,-4.293865,-3.9571185,1.0126709,-2.8265607,6.5428057,-0.93536425,1.5906831,-9.614649,-6.5035777
vio\[vio][cla]2083__3.wav,vio,3.0,0.047065403,1453.6053943736738,1764.1168085165832,2742.667518028846,0.07576246995192308,-231.26746,146.3932,-13.011134,16.736345,0.2993943,-2.909769,-10.021834,-2.2166321,-8.357335,-1.6012397,-6.4621415,0.51764596,-1.733619,-0.8798466,-1.9860814,2.95922,-3.5090308,-6.1947837,-14.025903,1.2594377
vio\[vio][cla]2087__1.wav,vio,3.0,0.0031447026,2294.1851378179927,2037.0847136877899,4178.103966346154,0.1313739483173077,-492.57037,63.823624,-47.5163,27.130798,-2.2464218,2.3075848,-10.486782,1.5599924,-12.820204,-3.8663025,1.9910142,27.20966,18.313234,8.217033,-6.31631,-5.843189,4.9814873,12.18131,-8.399833,-9.6040745
vio\[vio][cla]2087__2.wav,vio,3.0,0.0034241572,1732.3594789723095,1791.83205778453,3316.3617412860576,0.08358248197115385,-482.72357,109.993614,-47.038048,19.634766,-14.211852,-3.3559053,-11.758117,-6.391118,-1.6856267,-5.5683293,-16.598486,-2.5533156,-6.63114,6.6411896,16.0293,26.31093,19.907904,17.863997,1.2177956,-0.31518075
vio\[vio][cla]2087__3.wav,vio,3.0,0.0050735367,2472.620841571216,2163.0476641506484,4634.359412560096,0.13726712740384617,-434.22134,63.555004,-40.026802,19.776953,-15.533268,-1.217258,-17.67607,-6.9353685,-4.170698,1.7546984,-2.208266,6.0537095,-6.0253463,-0.6969045,6.966386,14.953603,4.1000338,-2.645608,-8.874957,14.466096
vio\[vio][cla]2095__1.wav,vio,3.0,0.015278853,1053.4225871639549,1240.7265393391426,1802.2462815504807,0.06382211538461538,-460.38904,147.40598,-21.680063,23.479387,-9.070747,-7.6132636,-20.15859,-25.027262,-17.106642,-9.369015,-10.084349,-0.48060372,-1.5628814,9.011758,3.141215,-0.1886842,-4.185462,4.2017775,4.225798,-5.5293627
vio\[vio][cla]2095__2.wav,vio,3.0,0.018699499,2458.8427450121535,2135.452050642762,4623.924091045673,0.13957331730769232,-374.04532,67.782524,-27.165155,12.263816,-33.13336,-14.986416,-6.352082,8.868849,6.2650023,6.535462,-8.535554,-12.637221,-2.4829693,6.2688165,8.080476,8.41801,-3.282203,0.29328027,-6.008717,8.617751
vio\[vio][cla]2095__3.wav,vio,3.0,0.010156717,1713.190781080306,1675.5362611303353,3318.7635216346152,0.09589468149038462,-471.05328,84.1631,-47.024143,25.320646,-19.193192,-15.44482,-9.730301,-8.281396,-7.896877,-4.51826,-22.964613,-5.469478,2.9637198,7.6872725,29.477348,36.012882,22.052544,10.533314,-2.6009986,-18.047327
vio\[vio][cla]2102__1.wav,vio,3.0,0.017175902,2127.2068573170313,2274.3434778590804,4317.3244065504805,0.1624248798076923,-396.2994,102.521645,38.488605,23.395185,-16.492825,18.073254,1.4084804,3.796856,12.652999,-5.46819,-25.555887,-6.492995,5.147993,5.8483005,-4.333732,-1.5486443,-14.875572,6.156902,-10.502594,-18.085096
vio\[vio][cla]2102__2.wav,vio,3.0,0.021984302,2469.136865653458,2539.256188366595,5262.71484375,0.1690129206730769,-378.7593,108.30072,38.268433,15.57998,-11.42886,21.879665,7.127413,-11.471242,-25.850685,-13.792101,-6.035681,19.369576,-5.241556,-11.070499,-3.7507992,2.601071,-13.335974,15.369934,-9.235433,-26.579706
vio\[vio][cla]2102__3.wav,vio,3.0,0.037319742,1237.7802607363467,1698.3988916823184,2348.112980769231,0.09547025240384616,-360.3746,161.67229,43.577587,24.669422,-3.3537023,10.950602,8.364213,-22.796425,-14.506498,10.156583,18.74129,-4.5608044,-27.092203,7.369575,1.7193555,-9.498507,-4.7454433,-11.973826,-23.898546,33.249866
vio\[vio][cla]2103__1.wav,vio,3.0,0.022660043,1358.0675240025776,1616.7446116230733,2734.799616887019,0.07374924879807693,-322.3138,147.02304,-22.988266,43.484108,-0.4769998,12.404605,-8.579098,7.847944,-1.2448385,5.6018257,0.6342006,4.539644,1.6741827,0.6732954,-2.401345,0.7621232,-0.72715014,1.1670077,-7.652884,-1.2434524
vio\[vio][cla]2103__2.wav,vio,3.0,0.01646759,1791.0035776162977,1837.5705799873087,3463.4500826322114,0.1124737079326923,-368.72806,110.89788,-20.038116,39.98901,-0.5454598,9.764438,-8.776748,6.706862,0.96629024,13.672189,10.933438,7.1963744,-1.5577317,-3.4824905,-4.057408,2.814409,-1.8264297,0.44294268,-1.5820019,-0.9782658
vio\[vio][cla]2103__3.wav,vio,3.0,0.026573628,1301.9104035182233,1603.344209358441,2624.980280949519,0.06561373197115385,-311.95276,148.3527,-20.77462,43.18455,2.4079947,12.98242,-6.1650147,7.973324,-0.3280952,5.6703367,1.4690279,5.587176,2.5582886,0.2333053,-0.43850315,0.8598632,-0.3881114,0.98493993,-3.8419867,-0.792022
vio\[vio][cla]2111__1.wav,vio,3.0,0.026137726,2227.690043634104,2074.685334037831,4172.886305588942,0.13524263822115384,-260.9408,95.829414,-37.51748,18.801035,-7.3570604,3.5862374,-7.331873,4.5351853,-10.805841,-12.122621,-20.034513,-5.092322,3.8033059,3.7944639,-6.8168726,-1.7337707,-13.486437,-11.36656,-1.3886981,8.089937
vio\[vio][cla]2111__2.wav,vio,3.0,0.026290998,1801.1562746201596,1557.7057530557015,3136.5594951923076,0.1144268329326923,-295.53186,123.613686,-58.80472,12.996139,-20.063822,-11.064644,-16.407452,-9.618321,-10.732784,-2.4862177,1.2592008,-1.2358433,-0.31771347,1.7875395,-0.14432338,5.0958357,3.0634081,-0.23098151,-5.387226,-0.8625092
vio\[vio][cla]2111__3.wav,vio,3.0,0.026392967,1438.5310114589613,1353.5853756140937,2466.3799579326924,0.09026442307692308,-319.30402,154.46303,-52.926853,12.614578,-13.000076,-7.5594873,-14.502361,-9.287333,-16.21646,-8.213797,-5.5410624,-3.9829116,-5.9253464,-0.77994716,-0.6434612,5.074547,-0.85469246,-6.4840527,-6.457127,5.6928835
vio\[vio][cla]2112__1.wav,vio,3.0,0.043350723,1208.7035696022763,1313.7879022324657,2417.847430889423,0.06878756009615385,-302.04224,164.508,-37.76794,45.988476,-8.892717,-8.23291,-8.994948,-18.828117,-7.8101883,-4.800905,-20.991613,-4.261421,-4.1226363,-12.257519,0.12488239,10.983702,-3.9272597,-6.8452125,-12.911009,-8.803128
vio\[vio][cla]2112__2.wav,vio,3.0,0.028263565,1209.2664421250834,1358.511461481888,2421.9884314903848,0.07350135216346154,-349.02393,158.34988,-28.158842,44.44346,-13.398327,-14.653899,-8.562591,-12.382487,-8.330413,-2.9953039,-14.234889,-8.590961,-8.260258,-13.991436,-6.646353,8.430532,-7.80647,-8.606484,-10.364187,-9.819561
vio\[vio][cla]2112__3.wav,vio,3.0,0.04131247,1790.9863016242207,1738.6937122459713,3499.6424278846152,0.1341008112980769,-301.8647,120.00643,-20.285837,36.723583,-20.888868,-6.235497,-2.8533802,5.0267634,0.22088547,-5.412316,-18.368153,-21.465754,-14.513683,-1.8748065,-9.954282,-2.7296338,-7.6674075,6.1443706,-7.738654,-13.614038
vio\[vio][cla]2122__1.wav,vio,3.0,0.010208129,994.8573101498662,1277.4588092927072,1814.8349233774038,0.049954927884615384,-468.14316,162.21931,-30.788094,17.923288,2.6118596,0.44226825,-4.0642014,-7.179823,-4.8579063,-3.546039,-6.268522,-8.5924635,-14.882046,-11.849989,-8.774424,-5.6787324,-6.661935,-5.330725,-8.743153,-4.946806
vio\[vio][cla]2122__2.wav,vio,3.0,0.0054956996,1127.7939324592285,1339.9119239401775,1983.7049278846155,0.06822415865384615,-496.06842,158.52513,-32.79937,18.971813,-3.4036486,-3.8905659,-11.830866,-7.2655506,-8.528142,-1.762512,-5.3838725,-1.3442848,-9.081012,-5.5987606,-7.1524363,2.4187543,1.3212565,-1.2219062,-10.860047,-8.149777
vio\[vio][cla]2122__3.wav,vio,3.0,0.015759515,1595.500026920043,1734.1150169138182,2925.202824519231,0.07098858173076923,-368.84567,108.66992,-41.851067,14.018844,-15.9162,-14.173042,-22.452345,-10.371439,-21.602795,-9.027022,-10.673408,-0.41344464,1.1639237,12.096492,0.58710986,-5.6092467,-10.222453,9.927166,13.126391,20.950962
vio\[vio][cla]2135__1.wav,vio,3.0,0.007712578,1152.5330643791106,1493.1767278005573,2132.118389423077,0.053786057692307696,-440.52185,158.99083,-15.307827,26.492228,6.3618746,-0.8446256,-4.1744776,2.520612,-12.519334,-1.639966,-8.952038,-8.955405,1.5832984,4.0311337,-7.629968,-2.6249619,-8.740923,4.0868354,-2.1003597,0.14056654
vio\[vio][cla]2135__2.wav,vio,3.0,0.008014399,1181.3544104880912,1506.2121585219834,2209.720740685096,0.06620342548076923,-449.8587,154.82835,-9.031769,25.937965,6.7021055,-2.8942387,-10.357683,-1.0956601,-13.753255,0.008079881,-10.816594,-10.822268,-1.1999533,6.6646795,-0.6363624,5.8504753,-8.174846,-3.5923877,-9.9583435,0.45502648
vio\[vio][cla]2135__3.wav,vio,3.0,0.0025868318,1467.1387979064677,1788.3756679834485,2617.9405799278848,0.09045973557692308,-549.2573,131.19786,4.083802,34.44559,9.886463,-4.355369,-15.938961,-3.0616572,-12.543804,5.22475,6.341828,17.034725,9.153619,-2.5943024,-19.654882,-6.5383763,4.3688025,7.438737,-19.26488,-4.896311
vio\[vio][cla]2138__1.wav,vio,3.0,0.02831196,1906.1801244108203,1848.5858291139768,3457.238581730769,0.12945838341346153,-288.61154,107.95966,-29.964851,25.621923,-1.6558862,14.938097,-0.7700935,-8.1864805,-14.993468,6.009872,-1.6784394,-11.420486,-18.65749,6.0003405,4.1055856,4.854796,-3.8728838,-5.309612,-8.084193,0.5994122
vio\[vio][cla]2138__2.wav,vio,3.0,0.058355127,1355.7626294592262,1596.137444172374,2547.1294696514424,0.07257737379807692,-234.08057,143.78534,-21.10941,30.292107,-4.6975956,-6.258911,-13.056191,1.2628782,5.14591,7.283589,-6.5647817,-4.0112376,-11.674307,-4.922186,-0.6353234,11.537302,-6.5240493,-7.5348935,3.2937205,2.9847772
vio\[vio][cla]2138__3.wav,vio,3.0,0.080426075,1157.5597754859662,1525.2006767055518,2345.711200420673,0.05759840745192308,-205.00394,157.06445,-15.291497,37.18827,2.9418411,2.56878,-3.3458626,0.1537505,-1.7080717,5.980864,-1.0076541,6.3334336,-5.168136,-7.1482887,-4.1771774,-0.17945442,-5.353176,1.058538,0.053716045,-5.3418446
vio\[vio][cla]2210__1.wav,vio,3.0,0.017603574,2184.2937643519995,2362.3315071131938,4583.507925180288,0.119091796875,-296.23038,92.07446,-2.3884504,23.32965,-9.035402,-6.5704803,-15.374999,-7.410184,-9.368049,-0.43829134,-11.130435,-10.231289,-16.883839,-8.189727,-9.60927,-3.9329534,-1.4576615,3.0155988,-9.056292,-0.59410703
vio\[vio][cla]2210__2.wav,vio,3.0,0.019224769,1948.6595409728652,2176.066712220125,3916.475548377404,0.10442082331730769,-304.24908,105.01091,-5.6491494,20.208002,-12.904057,-11.155337,-13.675202,-9.185348,-12.486799,-1.7412213,-11.574893,-7.3013887,-10.737589,-0.1308166,-4.3854456,-3.4986465,-6.344336,0.11077271,-7.8328714,-1.3182981
vio\[vio][cla]2210__3.wav,vio,3.0,0.018321015,2102.167047916986,2271.0299012849814,4194.336688701923,0.12205528846153846,-297.9207,96.71872,-4.5862274,23.890755,-10.943179,-10.77653,-13.631509,-11.661835,-18.245583,1.0988455,-5.870658,-6.641547,-17.742493,-11.40917,-11.68082,-1.9357449,-1.6862762,6.693045,-2.109423,0.9953774
vio\[vio][cla]2211__1.wav,vio,3.0,0.020427998,1847.4956584777779,2152.876801093219,3880.5316631610576,0.097412109375,-313.68668,103.77367,0.23827335,25.155487,-9.471203,-4.723319,-12.810433,-14.536429,-18.628054,-9.361822,-13.871612,-5.655414,-6.2591667,-2.210149,-10.443273,-4.0846677,-2.8297744,-1.0575501,-14.448581,-3.3964782
vio\[vio][cla]2211__2.wav,vio,3.0,0.0256789,2104.3270238795244,2311.389227303267,4443.542104867788,0.117529296875,-273.00626,89.111404,0.38261202,21.856754,-13.930554,-6.633084,-14.4566555,-12.925142,-27.916056,-18.624073,-12.9915695,-0.72846794,-3.562882,-0.33832842,-12.637849,-10.048974,-7.3180056,0.002585191,-13.051046,-4.1664042
vio\[vio][cla]2211__3.wav,vio,3.0,0.024271103,2022.5566891697013,2289.371128475375,4322.8733473557695,0.11548602764423077,-274.2797,95.535065,-0.75108796,21.09521,-13.37414,-9.628736,-16.140682,-8.00466,-21.5507,-13.571479,-14.676674,-6.4575086,-8.722433,-1.1912048,-8.363041,-10.053905,-14.365312,-4.0353713,-11.444939,-5.8438373
vio\[vio][cla]2212__1.wav,vio,3.0,0.010756612,1619.8678319698572,1605.057849755928,3123.39111328125,0.08836763822115384,-348.03445,136.42334,-53.935616,31.656881,-21.31857,-6.7584767,-15.8976,1.5563866,-3.4884574,-2.4218266,-10.828185,0.90713173,-8.773567,-1.0551269,3.1646667,3.8494601,-5.8559966,-3.0615861,-10.269033,-8.137065
vio\[vio][cla]2212__2.wav,vio,3.0,0.016168931,1426.0314349204075,1569.8752922032945,2830.53955078125,0.07547325721153846,-308.44238,153.36702,-38.18298,38.309456,-11.71165,-0.9948871,-9.96268,4.2017236,-2.6554875,-0.004696743,-9.486324,1.5422975,-7.0843344,1.5176091,5.230511,3.9742272,-3.002062,-0.38586825,-7.025344,-5.0434823
vio\[vio][cla]2212__3.wav,vio,3.0,0.008573355,1000.6335710933059,1295.4599417008253,1781.87255859375,0.04399789663461538,-427.4217,185.97762,-25.862316,21.672173,-15.450857,4.795319,-0.25022683,0.5801244,-2.7323227,2.3304613,-9.344736,0.65614235,-2.76786,1.6782358,-2.5602474,-0.28239337,0.0097506745,0.7132938,-4.9013643,-8.6377535
vio\[vio][cla]2213__1.wav,vio,3.0,0.022357872,1231.481946349812,1422.3597296631601,2261.2347881610576,0.060235126201923075,-397.94867,127.87046,-33.05716,27.350842,2.6944907,-5.133361,5.595843,7.7238245,-1.344265,-8.5690155,-4.14479,-1.7906017,-4.293661,1.1284978,-6.626399,-2.593599,2.1964273,-4.0167575,-3.1685917,-5.922843
vio\[vio][cla]2213__2.wav,vio,3.0,0.03233771,800.1970530022619,1150.9706281000672,1399.5753831129807,0.03557316706730769,-362.3805,183.1906,-15.3870325,15.510843,16.397354,-11.253185,-1.5128118,8.26856,-2.2277787,-14.530266,-10.1379175,-4.3663898,-6.038713,-5.1315565,-5.3118916,-3.7317288,-3.0807962,-3.8318062,-5.9797544,-5.7556696
vio\[vio][cla]2214__1.wav,vio,3.0,0.01850196,1192.2624634535298,1425.9844443522184,2258.750187800481,0.06101637620192308,-402.80157,137.64099,-29.467607,31.478577,-13.351033,-6.5035815,-9.20444,-15.633967,-12.863924,-13.005646,-17.654802,-6.1966276,-1.7697955,-2.5785553,-12.158263,-14.659911,-10.046207,2.8203714,-0.49170414,-2.2012699
vio\[vio][cla]2214__2.wav,vio,3.0,0.018563917,1551.6386533332138,1722.564016519443,3146.994816706731,0.07941331129807692,-378.84717,109.58059,-26.19926,17.979658,-27.233957,-11.129441,-29.986502,-27.902494,-22.216711,-14.915627,-18.333202,-9.559586,1.487492,3.2931077,-3.9046617,-1.1761742,-5.5551553,14.718715,6.0584693,-7.1429377
vio\[vio][cla]2214__3.wav,vio,3.0,0.011155708,1344.727981566784,1557.1010552934315,2756.4984600360576,0.06736778846153846,-451.92392,120.29269,-26.15473,22.874077,-28.971178,-23.64705,-24.290058,-21.881592,-18.097582,-6.650771,-6.289871,6.516873,-2.0783398,3.3292756,11.733188,10.968248,-5.5695086,1.4623595,0.7754742,10.725002
vio\[vio][cla]2215__1.wav,vio,3.0,0.004719217,1120.9709599392008,1433.939642192472,2244.5879657451924,0.06287560096153846,-548.34894,146.90526,-4.5828276,37.926697,-3.6084614,-6.8244944,-12.264062,-9.946702,-20.758406,3.8168802,15.992015,16.257547,1.8206356,-6.3583984,-8.153178,-2.9190233,5.179868,14.505426,-5.227741,-9.130962
vio\[vio][cla]2215__2.wav,vio,3.0,0.011886362,1469.3269737749602,1532.0163556466766,2743.5785381610576,0.09447866586538461,-409.3656,137.33792,-36.8977,24.787445,-6.198018,3.5049186,-10.130086,-16.594172,-15.294769,3.7216938,-2.2264245,-0.06865657,-4.2006855,-7.391525,-6.2515597,-2.9056504,5.8597913,8.550814,9.30754,23.795044
vio\[vio][cla]2215__3.wav,vio,3.0,0.01221771,1591.1242464489803,1720.0015539763003,3043.8839017427886,0.10678335336538461,-427.55188,131.54004,-23.61661,11.296255,-12.384463,-6.667835,-15.534944,-11.801796,-14.361415,0.59060013,6.066333,7.5458536,-6.52576,-6.797447,9.223366,6.625729,7.7420135,9.764236,-3.9636319,6.35442
vio\[vio][cla]2216__1.wav,vio,3.0,0.018592335,2173.5885184143403,2033.1050695796962,4108.700796274038,0.15181039663461537,-378.3021,84.82935,-31.278418,14.307471,-18.49481,-11.743156,-2.5382462,14.706382,2.5527828,-1.2586294,-25.170256,-14.668321,-1.4467069,-1.3501313,2.496992,0.5393942,3.7088811,4.7431216,-3.537802,10.067988
vio\[vio][cla]2216__2.wav,vio,3.0,0.016700974,1523.9686600469906,1674.4337323876878,2931.1658653846152,0.09409930889423077,-371.26016,117.16358,-30.339268,31.971218,-10.705243,-6.5958366,-7.787938,-8.582946,-15.489078,-2.6330209,-7.4218955,6.9830046,1.7432224,2.2474728,-13.86506,-10.361933,0.5508999,9.473156,2.8461468,5.442335
vio\[vio][cla]2216__3.wav,vio,3.0,0.023526143,2079.5425916468366,1885.759900507556,3645.0743689903848,0.15101787860576923,-336.6991,85.122856,-33.385273,28.87591,-16.462944,-16.865625,-6.129573,8.797491,-8.835631,3.7470322,-20.89607,-7.7701716,4.3224516,7.488665,-4.90883,-5.176122,-9.471546,2.5873413,-4.8891683,3.5105746
vio\[vio][cla]2217__1.wav,vio,3.0,0.027367873,1272.9176185878916,1470.2461910044397,2438.966533954327,0.06749924879807692,-308.91666,151.90399,-33.490112,35.295734,-4.8242135,1.5185465,-1.2253125,-0.007561904,-12.606973,-6.7769284,-8.259576,6.0986753,-1.7549647,-5.1387577,-2.2496064,8.760924,8.479104,3.1812296,-5.2101235,-4.166352
