filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
E:\LICENTA\instruments_equalised\Saxophone\dba6817d.wav,66150,0.26803958,0.09356387,0.069209814,0.0014810989,1604.1104474652316,541331.0440624376,1605.9844688488176,424090.79211395484,3030.052959735577,3159746.4573010886,0.0654559795673077,0.0011050309090924685,0.16908929,0.054742143,75.99954044117646,-367.20343,20837.912,66.49563,629.8061,-63.173466,1227.4288,9.772379,201.02089,-6.1603317,89.75285,-2.5481708,93.70265,-14.461334,95.24287,-3.162946,89.72784,-3.937315,73.82761,-21.172297,140.78726,-14.72723,84.18756,-7.4851747,48.978817,-12.364308,58.572075,-5.400959,40.08197,-16.895618,121.41589,-12.020181,111.73701,-20.69839,137.35442,-9.948943,49.98454,-9.175303,70.819595,-6.652899,103.850204,Saxophone
E:\LICENTA\instruments_equalised\Saxophone\ec6afeb6.wav,66150,0.34504303,0.11811482,0.14168842,0.0001242805,1843.8054360109295,22900.38669895232,1891.784504286135,25649.890970394852,2454.5366962139424,40685.08112857328,0.11325871394230769,0.000175523250060674,0.20343463,0.04194768,107.666015625,-193.0564,1059.2035,49.574684,184.95184,-89.180336,47.5419,-46.50806,30.830664,-24.334787,25.159966,-14.856371,22.197027,-45.76808,35.174267,-26.496405,10.214485,1.6124103,10.609627,-14.4120865,6.203185,-21.65589,8.649952,-11.35876,6.2198787,-6.392155,20.506365,15.411026,15.257053,35.34337,13.407243,60.193615,15.509996,23.126568,45.095695,6.554889,30.65048,-23.124067,13.9377985,-10.619956,10.616354,Saxophone
E:\LICENTA\instruments_equalised\Saxophone\f0d315bc.wav,66150,0.17039497,0.08465842,0.24815989,0.0041725785,1359.39572436707,13106.792801287043,1440.7537916625224,8331.607967569647,2439.2149939903848,183299.48746297485,0.07220177283653846,0.00018402022017529728,0.12518924,0.06766098,135.99917763157896,-209.12431,1727.2389,75.49884,132.80574,-53.59557,84.4808,9.379904,23.610302,-42.851585,22.681305,-7.3187532,24.0148,-17.80337,21.916298,-14.265072,22.261358,-9.6213,27.615032,-8.09743,51.228786,-22.569445,15.208708,-1.0627912,50.51273,-16.087389,30.70059,-14.067353,36.67646,-8.361009,24.836582,-6.3378687,37.51627,-18.13365,18.687838,-16.0945,27.90868,-18.198956,21.715622,-5.9257298,32.39422,Saxophone
E:\LICENTA\instruments_equalised\Saxophone\f8d96888.wav,66150,0.18988588,0.096046545,0.12677634,0.0037885087,1176.523573301695,201343.87858602876,1425.2315814102842,321280.73517201643,2399.2957481971152,2004181.2600581602,0.03878455528846154,0.00010216030143421782,0.17750224,0.05182629,135.99917763157896,-334.8749,5273.6753,82.69342,907.91113,-52.325134,813.60986,13.823147,214.09354,-6.0933027,73.86399,-21.917923,92.37335,-8.458656,69.12761,-15.611776,77.54498,-26.873709,107.348946,-13.362744,86.654785,-16.907413,58.988205,-7.8957005,43.490616,-10.382728,46.64116,-15.141685,51.90042,-9.975938,39.016026,-9.682835,69.61838,-2.2182047,56.25683,-5.721943,227.92496,-5.9659104,469.28806,0.69883937,570.9313,Saxophone
E:\LICENTA\instruments_equalised\Snare_drum\0c67f402.wav,66150,0.46071723,0.07865888,0.053516306,0.00043821742,2023.3199566126327,190877.98903628308,2039.1573904981872,18536.632317185744,4054.1224083533652,430281.675825775,0.10564528245192308,0.00035218460320015634,0.27061114,0.010102961,135.99917763157896,-200.76982,7009.027,102.906105,358.9481,-29.450033,168.09926,50.936657,53.005547,-8.867281,43.853924,6.5168223,14.839367,-3.6097934,28.55307,2.5804002,12.408626,-22.30344,19.405521,4.407181,21.073704,-23.63351,30.49845,3.039209,10.037564,-17.518017,24.682055,-12.51859,12.741483,-6.1180415,10.816925,-10.326464,17.12943,-8.54225,11.230537,-9.450606,11.698532,-12.559572,17.442205,-4.997643,7.7432175,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\1bc8eae1.wav,66150,0.36384112,0.08913539,0.08033007,0.00052197697,2842.325944435329,58096.98074635597,2837.029977342317,6848.354686796429,6339.871920072115,105446.7407323905,0.18310922475961539,0.0007097996057137935,0.25901172,0.01624627,151.99908088235293,-124.85125,482.33148,65.66512,66.44599,13.857187,16.12532,23.85907,13.593324,-17.171139,10.585876,16.242878,8.335506,-10.0764065,9.024629,-2.6989822,17.297668,-19.789516,10.418804,-12.8620825,6.828911,-21.365786,6.1887674,-12.262192,8.944509,-15.515507,7.2206826,-7.157499,8.410832,-11.509326,11.650854,-7.3891997,8.214762,-12.58214,8.043782,-13.733605,17.821798,-18.387169,9.167073,-7.478068,8.699609,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\1c9a423f.wav,66150,0.23612265,0.12764128,0.0032825242,0.00019655419,1881.5048188038259,4572725.906405358,1314.652912820937,2038714.460182813,3340.545184795673,15185715.151482258,0.11380333533653846,0.019849887952296693,0.25026667,0.020699924,0,-717.1275,16528.533,8.563213,323.8523,-12.547562,962.0386,-4.1795707,129.33011,0.14282726,44.27579,1.9443148,94.957504,2.4030354,31.240873,0.39946365,11.076816,-6.104541,146.75008,-5.039301,98.48608,-1.9700359,22.00188,-1.5687331,24.518381,-1.0215437,15.14906,0.7909036,6.980926,0.3380621,10.942141,0.40913588,19.632095,0.33371028,10.515189,1.5017223,6.445892,2.5141397,25.943075,2.920452,29.081863,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\1e3391d5.wav,66150,0.45480785,0.073989026,0.04425419,0.0003665129,2061.1221429672028,132590.69442999907,2043.0505447719506,15191.461111148505,4010.0621619591348,338635.553727806,0.10872896634615385,0.0009093842703915205,0.2699251,0.010473771,143.5546875,-212.55544,10304.446,100.972534,120.17302,-30.961447,198.83717,48.569366,124.95897,-8.921569,71.070274,4.603263,18.663406,-4.894781,29.545147,2.9913616,10.861229,-21.411846,30.77711,4.541733,27.717863,-22.948145,25.163923,3.3608015,23.39092,-17.266409,15.298507,-12.375484,8.649747,-9.843257,10.473944,-11.006772,9.564532,-9.53723,7.796219,-9.872925,9.020219,-12.31269,8.508128,-2.732544,15.389009,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\229be2be.wav,66150,0.69040245,0.030498695,0.008244819,4.8127935e-05,4999.835438517766,454477.9563935303,2815.253442275806,8654.382003594023,8272.145620492789,580902.2586440546,0.43541917067307695,0.006775927741146652,0.27129343,0.009733217,49.69200721153846,-391.9393,31638.938,-11.259762,521.542,-9.325895,123.683395,-0.7944442,53.059727,-27.297213,51.67613,-11.319631,26.507084,-20.9534,28.900173,-4.3924327,25.969896,-10.82136,30.880816,-5.3688817,31.407272,-12.54454,18.10652,-13.860006,24.86015,-17.37517,13.464331,-12.523025,19.370466,-17.395313,16.481346,-12.583516,20.467558,-13.601827,14.756231,-5.469981,11.508148,-12.230593,11.344978,-4.8836446,10.230449,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\22e1c02c.wav,66150,0.37057358,0.12701836,0.0019693228,4.4150835e-05,2232.0844118282857,3605459.3544118376,1917.6963205827806,1865539.1842904605,4481.0595703125,12662506.198850045,0.11672926682692308,0.016311017380663637,0.26986185,0.010507915,117.45383522727273,-683.313,22823.008,37.801632,2078.8972,2.392757,91.85962,8.255696,106.09786,3.5980103,32.27866,2.171621,10.596546,-2.9049482,43.17833,1.095316,5.5001335,-0.28197008,11.82999,-1.9243171,12.591242,-5.257937,42.54943,-5.0852146,41.333256,-5.9876437,48.994495,-4.3541384,29.63275,-1.6870066,10.150798,-1.5986093,7.7858953,-2.1853206,11.954536,-0.8012515,6.3121347,-1.0915494,8.236676,-2.0270567,16.201418,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\31db8c5e.wav,66150,0.16368327,0.08222671,0.009130432,0.0014901654,1378.6841650794213,3068963.633529846,1395.514189242578,2556126.206625388,3090.5943885216348,14189124.026824066,0.043607271634615384,0.005044144286206488,0.25910142,0.01619979,0,-511.3331,10274.553,8.135086,229.28984,8.146208,204.6345,8.0062895,197.88527,3.8784988,42.18263,2.418658,16.62266,0.06195549,14.037994,-0.7098109,8.670815,-2.3385131,26.854897,-2.5236351,22.153017,-3.3821726,36.0757,-2.9049222,24.55082,-4.3370137,51.691048,-3.3163626,26.38539,-3.9237757,37.865086,-3.0871801,21.909237,-2.828201,17.73448,-2.1943288,9.987854,-2.0875912,11.732149,-1.0915567,3.7239263,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\36d06cc0.wav,66150,0.14646517,0.0672331,0.014722081,0.0013058145,668.6220578798525,880770.7965301905,696.6666168839265,910987.771960563,1349.8833759014424,3464063.0276961084,0.028673377403846154,0.0018652072883921973,0.26287058,0.014232389,99.38401442307692,-463.5805,24330.424,34.109142,2449.3022,-8.449377,275.81998,12.75117,368.53275,-2.8235457,59.592407,-1.341639,28.571224,-1.2637686,18.68875,-1.529407,16.193201,-6.3666887,92.337746,0.036313746,9.741613,-6.150234,92.883736,-0.5767911,7.598723,-4.894307,61.089485,-4.600766,52.90102,-1.2485633,13.179255,-4.6236615,46.07472,-2.1667316,13.219408,-4.2424173,37.31414,-4.454312,45.20139,-2.7912905,19.140339,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\46b52f97.wav,66150,0.16406003,0.09145515,0.00824301,0.001127665,1666.9486212325721,3728163.3690006756,1296.267656732599,1943768.3086436782,3061.1104642427886,13552808.148292713,0.09354341947115384,0.013959477004214854,0.259738,0.015869502,117.45383522727273,-574.8113,21698.805,9.511312,471.9107,-6.868497,234.0963,-4.512852,61.95641,-1.2917621,50.502563,3.188618,73.46776,2.5375783,34.709454,-0.8136322,9.538889,-3.2975783,26.599249,-2.7023923,18.96631,-2.8099594,27.214424,-1.041689,22.725445,-1.8057547,28.209854,-0.9593024,9.248543,-3.1773167,27.630497,-2.6816275,22.137617,-1.1852083,13.726671,0.09874433,9.174406,-0.66399205,10.6564455,-2.0054488,14.081721,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\4c4d4797.wav,66150,0.19761059,0.10223076,0.0013266864,3.5120163e-05,2455.8680387420873,3813820.177661924,1993.611702661077,1971772.7585885255,4892.757850060096,13702606.675175553,0.11162860576923077,0.014862160993045607,0.23424941,0.028460551,117.45383522727273,-697.63306,9416.025,17.269924,762.95856,-4.3435345,131.99066,-5.906886,194.54399,-8.905295,110.35075,-2.092851,11.323924,2.0540557,39.723198,5.52355,39.37921,3.576177,44.2141,1.3632088,2.5464585,-2.2239003,8.70481,-3.6411877,21.390055,-2.5162084,18.662804,-0.13993654,9.589752,1.5330925,22.738884,3.081914,19.403383,2.6493979,16.237537,0.5033445,7.0506134,-1.9319351,9.437932,-2.7576404,11.526859,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\4c590f69.wav,66150,0.17364097,0.073934086,0.0028820129,0.00019745925,751.3339559267265,1127879.8974609459,871.925251830246,1281200.1861125755,1524.1366811899038,4564852.170311523,0.033766526442307696,0.0033333795310477527,0.25412026,0.01875622,0,-653.79865,19644.756,32.72248,2114.3357,3.6099045,369.97574,-1.8108513,36.595795,-3.6083174,41.547985,2.1211047,10.498357,1.2437845,12.735051,-1.3583193,6.9560294,-2.9744601,24.845753,-0.7244426,13.840221,0.37037805,30.05555,0.4994473,15.81964,-0.3381214,12.620157,-1.1064916,11.884916,-1.7882729,13.685375,-2.435062,16.342062,-2.9384668,19.085829,-2.664595,15.819445,-2.6497726,15.209271,-1.8662846,9.298613,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\5c33d972.wav,66150,0.19504708,0.093609825,0.004545254,0.0003932698,695.3558667290372,1004704.757384249,928.0214070888097,1481741.5270438725,1568.1969275841345,5190074.40920712,0.022250600961538462,0.0019689410960180517,0.25110042,0.020281916,0,-634.4446,20723.582,29.168247,1594.3438,4.0615864,540.0765,10.794137,224.76865,6.4082923,159.22552,5.3840513,71.24366,4.623581,52.52668,6.865179,88.47622,4.4973364,39.80263,-1.4773827,39.275974,-2.5094783,47.467937,-0.62741405,8.074516,0.771225,5.47977,3.0526245,22.849644,1.2253455,8.986152,0.11282371,5.601379,-0.28269958,9.539304,1.8139988,11.1832485,0.58430314,4.2385406,0.17826505,4.4815407,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\5ce40b1b.wav,66150,0.4112531,0.08806469,0.013576084,0.00012945327,3381.264736066238,315831.3900354289,2903.0313689450923,43524.17392643162,6834.307391826923,643792.274507545,0.16539963942307692,0.0016825916357999721,0.25909612,0.016202545,49.69200721153846,-366.08322,29202.258,45.553757,243.79147,9.578927,99.31518,19.09313,64.5751,-16.350763,56.712727,-2.2587183,15.980998,-14.456581,29.229797,0.024174206,19.733444,-7.139041,25.603535,-3.0074556,29.81036,-10.278414,16.143002,-12.7961445,21.799294,-16.107344,8.087309,-12.248177,12.819369,-16.520388,12.06792,-12.733168,16.119776,-12.867334,12.360594,-5.694881,11.530868,-11.627799,8.5456295,-5.0991845,10.662209,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\6fca680b.wav,66150,0.4605928,0.08284478,0.01862315,0.0003079486,2256.341960996143,268670.64487639454,2302.7894887709476,176351.4738273102,4725.627065805288,1515949.8674597614,0.11522686298076923,0.001542967959973939,0.26063812,0.015401102,172.265625,-405.97018,47726.06,82.75036,1388.9227,-12.123799,935.7866,34.64332,278.3427,-6.310843,105.87827,0.47062343,14.804789,-4.8328824,11.976191,0.36879766,34.815624,-14.320589,55.26135,3.9183109,56.847206,-13.551957,89.96256,1.8405939,13.598547,-11.705026,79.26506,-10.856256,27.86658,-8.163105,17.75995,-8.512525,23.188496,-7.202069,7.9297805,-7.242545,9.259694,-9.525666,12.608299,-6.0417156,38.14577,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\82d4fb44.wav,66150,0.42366427,0.07727295,0.045760512,0.0013889242,2157.5714794001888,605659.030752571,1917.5746298207732,70869.14478855176,4085.0970928485576,1213215.436475693,0.09811448317307692,0.0013852367175401315,0.2688332,0.011062048,129.19921875,-225.91574,8455.85,100.69147,1262.7365,-41.506016,278.88693,43.0278,96.376205,-9.80736,107.81353,-0.71589416,54.18193,-5.321856,25.061907,-1.4401581,31.436132,-18.976545,32.219067,5.66262,18.599667,-18.813747,47.13938,2.2290382,24.478096,-16.89858,31.703846,-14.119725,14.824358,-8.982792,20.459282,-12.723902,22.409555,-6.9463787,18.224108,-11.55201,14.763251,-14.364314,24.159792,-9.642195,32.800823,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\9320c55f.wav,66150,0.20415168,0.08834585,0.004085208,0.00020680716,1043.6361440533024,1569389.7742601102,1284.7068504088766,2158999.6500758766,2709.7051532451924,9935514.327729804,0.016917067307692307,0.0007083080788335857,0.26170722,0.01484267,117.45383522727273,-661.38794,23350.463,21.851562,946.69135,7.731947,100.49117,9.3200445,132.28006,1.0988401,90.46031,4.1939697,34.07749,-0.7164079,35.954605,2.5956821,16.916384,0.6735902,4.606229,1.2916715,12.934852,-1.7909769,15.921071,0.039325126,3.4907753,1.5067565,7.9776855,1.867304,8.205755,1.0165802,4.066205,1.049996,3.9357557,1.5460953,7.999182,1.5082666,5.5632567,0.008392378,5.050789,0.98903424,8.413991,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\9d308738.wav,66150,0.4456074,0.06538813,0.06509999,0.0026781696,3038.8208736581432,130293.76099233681,2477.4273587173557,20171.73734255785,5746.549353966346,395859.66113488347,0.18007061298076923,0.0017457814752702883,0.2728581,0.00888178,161.4990234375,-175.7711,34803.973,53.772655,191.90517,-32.461952,40.01648,15.574309,26.299444,-16.110907,35.689728,-8.917341,10.995956,-16.716242,22.21928,-9.972395,8.924716,-18.703426,31.336569,-17.774601,16.663616,-14.786234,24.769146,-7.6550107,11.527529,-14.644116,24.96963,-5.869166,18.001038,-6.43416,39.07874,-4.8012767,18.754856,-12.770747,22.533594,-6.3632126,8.114041,-8.719405,10.65129,-2.1469133,10.347637,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\9f84ea5a.wav,66150,0.23821884,0.11790691,0.0192545,0.0033343558,1567.5196521212004,3819207.7021907787,1374.2400531189119,1905824.1709005323,2938.7024864783652,13981185.46907087,0.08010817307692308,0.015258953218629372,0.22596502,0.03227314,0,-496.58286,6415.463,30.745825,2963.236,10.450436,389.30316,0.77815104,94.340004,-4.3803015,82.26266,-5.834371,93.54037,-6.0657153,76.41151,-5.8065176,63.223454,-5.3754253,51.79553,-4.52192,35.887936,-4.018858,31.621128,-4.397863,45.57199,-4.364396,55.398098,-3.6247642,45.020557,-3.8135002,57.862617,-4.3576546,87.646324,-4.805611,102.75808,-4.794218,93.708534,-4.111588,63.08001,-2.4775195,26.41857,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\ae7d1c37.wav,66150,0.38208243,0.0881738,0.030445246,0.0002149222,1790.3214830144666,113695.73750615957,1799.5597178881173,57586.760444637795,3584.3673001802886,388405.98953718966,0.0751953125,0.0006058619572566105,0.255668,0.017967194,107.666015625,-266.17514,6587.5864,120.99527,451.20425,-48.799927,183.09918,43.34143,53.204815,-8.283002,60.657204,0.4329713,32.26486,-5.744215,26.015755,-0.7226141,19.219597,-18.883694,24.020706,6.308807,14.610034,-22.181046,25.666342,1.1099128,17.090822,-17.192945,22.629921,-13.915291,13.372709,-8.89645,13.074044,-13.856494,13.483013,-7.553137,24.446672,-11.555255,15.753833,-16.426245,14.257874,-8.448779,16.40579,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\b218444c.wav,66150,0.36946034,0.09049892,0.025518486,0.00040236727,1653.3882117224925,99999.16808962799,1828.799835048135,86170.12075492744,3289.0311373197114,530142.2663490095,0.06646259014423077,0.0006127087322212536,0.24576357,0.022933593,198.76802884615384,-339.46576,26833.723,114.02635,686.3569,-30.934202,1074.3195,30.177986,422.10355,-6.5454416,98.36245,0.038050372,27.838102,-5.569463,25.26711,-3.4187627,52.755486,-16.284908,26.482546,1.4613377,90.69328,-19.299425,44.481243,-1.9908025,42.498947,-15.900631,45.567715,-13.805422,23.21536,-10.209497,26.8217,-14.011661,27.001915,-6.77128,17.968153,-10.148695,13.790661,-14.876323,10.816917,-10.420735,30.809788,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\b68f10af.wav,66150,0.6725912,0.07683074,0.000790362,2.38642e-06,4183.150557749249,1495915.5521366696,2929.149782073113,121755.58377731459,7702.095477764423,2957438.387331031,0.27506009615384613,0.012443418559238051,0.28134078,0.0041806973,99.38401442307692,-721.80457,33291.9,29.17427,1688.6482,-6.948041,144.62785,4.547593,18.72274,-4.6509743,77.69435,3.239392,11.211957,-5.427212,71.04303,0.97493076,18.078907,-3.5024507,42.876057,1.8449669,14.393125,-2.280524,28.994295,-0.092062145,33.91423,-4.696341,64.81947,-0.97215295,46.719234,-2.2913942,31.568367,-0.100564696,33.576534,-3.327871,59.963432,-0.02075031,33.082813,-2.869342,33.97956,-0.036301598,22.82544,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\b6cbc6a9.wav,66150,0.21909484,0.11210495,0.008172393,0.0008849188,2260.158522702371,4408340.667007212,1751.7806739343712,2315040.042701965,4437.9103440504805,15605232.694590058,0.10906700721153846,0.02108565528011886,0.24538474,0.023119658,117.45383522727273,-591.17474,34020.688,3.9605637,359.88403,-2.388239,221.89432,-0.6260926,57.19604,-5.3379326,226.74358,-2.2234697,35.76845,-4.727275,57.020493,-6.503399,83.7649,-6.5032983,69.69851,-5.358932,40.35072,-6.862042,71.41211,-4.385241,25.73913,-5.2877197,40.04224,-2.5550964,11.047461,-2.996001,16.555553,-1.4090941,6.0259447,-0.9492221,5.362027,0.39607012,2.7921042,0.20355532,8.64675,0.79546416,11.999173,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\b86b5a96.wav,66150,0.2630218,0.116683654,0.005173885,0.00062938815,1640.9457489740364,3740673.7523554014,1307.794278447037,2073282.307898238,3214.4103064903848,13515401.797836209,0.09156775841346154,0.014594155782778588,0.2760246,0.0071437513,0,-565.9078,15650.35,13.581394,785.0667,0.49084872,11.929419,2.600922,36.289078,-1.6502838,26.63547,0.009480976,15.192739,-2.0923336,23.147675,-0.80489093,7.0352407,-1.6792581,12.506998,-0.9136689,5.426289,-1.2905778,8.177592,-0.8955937,4.558509,-1.9713703,15.384331,-1.9083049,14.57604,-1.6847432,11.505039,-1.1371785,5.938718,-1.4631641,7.7951226,-1.0002081,6.168247,-1.051067,4.437633,-0.74624586,3.5930998,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\c8ecbbfd.wav,66150,0.32942274,0.13739382,0.0037934333,0.000379946,2398.146236875414,4810214.437575671,1781.843942555632,2275561.9638847783,4554.106820913462,16126839.086257352,0.14535006009615384,0.022560369841445833,0.26836005,0.011316232,117.45383522727273,-595.3412,12227.411,12.218572,765.17145,-0.56776255,49.794815,-0.1335598,19.599287,-2.4114525,50.449364,0.26025173,7.756589,-0.24893036,21.680168,0.16722324,9.373735,-0.80713665,10.130473,-1.6624063,15.859629,-2.4961567,29.168522,-1.886985,16.319698,-1.6137378,9.974812,-0.21782444,4.0499363,-0.54478234,3.4139473,-0.6267647,1.4950469,-1.223369,6.9692,-1.050107,5.1930676,-1.7339228,10.073711,-2.3117452,18.77233,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\cae0d841.wav,66150,0.2912426,0.14059424,0.008679324,0.0012200496,2280.599029176589,4787639.593721159,1554.8912110550002,2057073.0982016101,4017.9300631009614,15943592.853269072,0.14473407451923076,0.02293111648785292,0.25588554,0.017855916,117.45383522727273,-596.4482,19748.191,1.9226762,79.41226,-13.665135,898.53094,-4.3302608,67.843994,-0.29499927,100.8707,2.339625,58.05701,-0.41155663,30.478014,-1.8497019,15.748343,-2.6965601,40.401894,-2.4780507,33.340885,-2.4830031,28.835932,-0.53690356,3.4585147,-0.632527,21.617449,0.8630491,9.745542,-1.2504014,22.299747,-2.9699783,33.483974,-3.3700912,39.895977,-2.0045712,25.882744,-0.44129157,9.008231,1.1566075,6.6556873,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\e4958adc.wav,66150,0.48628172,0.07792416,0.030663176,0.0004619139,2259.673974473203,573643.4924231854,2134.4837481979584,215723.6529019245,4560.152681790865,2463984.187649869,0.11851712740384615,0.004169504515518098,0.27183384,0.0094396975,129.19921875,-317.53534,35057.418,90.38046,2167.2756,-32.60864,455.5628,36.000744,357.0141,-7.299524,56.000923,1.575566,14.5353775,-7.0231533,19.577202,-1.47517,11.498261,-16.65113,111.060165,4.5550275,12.26495,-18.73212,110.764565,1.2865615,8.613377,-12.817621,80.095085,-9.554388,47.294773,-6.7583556,22.87897,-10.007548,44.932625,-6.854196,37.528393,-8.9309225,48.111515,-11.324463,49.124226,-5.5889635,22.772373,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\e8e00924.wav,66150,0.2076912,0.088092335,0.0068110647,0.00055408303,1608.546114210651,2320273.723661418,1696.4422036215296,2164607.0508423015,3733.526141826923,11362650.595193075,0.05574669471153846,0.004135080992117435,0.22770977,0.03148159,117.45383522727273,-562.2632,20067.451,29.375011,1140.4824,9.918905,159.49048,6.9685035,61.70818,-1.8142813,48.999844,-1.2662017,9.553719,-3.685334,41.018246,-1.9751415,20.862387,-1.4775196,29.066633,1.0414418,9.33908,-1.00191,16.276287,-1.6788445,8.163684,-5.2721586,48.34051,-4.905915,34.083458,-5.5627713,45.75922,-2.9991682,12.074978,-2.0590272,7.904189,-1.4486507,5.0982895,-3.5048878,17.86122,-3.6268866,20.149231,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\f0727eac.wav,66150,0.15474267,0.08136922,0.010329037,0.0014009301,1603.674560836343,3668244.9053096524,1224.258704031989,1985135.3621116576,3085.376727764423,13166572.42264141,0.08272235576923077,0.014187485565095258,0.24990669,0.020879982,117.45383522727273,-514.8008,27298.16,3.2510812,147.35509,-7.3291197,298.74316,-0.92592824,22.706161,-8.175306,199.52582,-5.082618,71.31472,-4.297742,74.56013,-3.5678039,69.246925,-3.6214116,66.50408,-2.7787118,20.924173,-4.3655977,49.35912,-2.1623583,13.820435,-2.8548598,44.54254,0.8654798,22.169125,0.53519166,43.09666,1.0927168,9.509834,-0.73847145,6.179057,-1.3260239,6.0875254,-1.356527,7.472487,-1.1356809,4.512817,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\f1754aea.wav,66150,0.73978716,0.050785046,0.024986468,0.0031742519,4700.594410866046,552574.974831265,3116.762600527782,20220.225255864076,8488.30585186298,775662.4602491686,0.31042292668269234,0.007472420881485798,0.2533189,0.019162865,35.39704623287671,-508.13232,39228.71,9.699746,447.022,1.9197038,43.701122,5.2549067,125.384895,-0.19849448,4.539163,1.7779236,18.218693,-4.332372,86.28904,-2.3494537,30.055912,-4.2707887,92.30292,-1.6829631,13.243144,-1.2196418,10.742584,-0.9599971,5.912793,-1.7871327,14.945206,-1.3695285,12.670869,-2.0343595,21.66126,-1.5355474,11.657633,-3.3260648,48.242462,-1.9088109,16.645437,-1.8791481,23.280647,-1.6481817,12.206326,Snare_drum
E:\LICENTA\instruments_equalised\Snare_drum\ff3f21e7.wav,66150,0.41007036,0.08212738,0.03782614,0.0002644047,1790.310469460315,64260.13604422343,1820.3596808580621,21768.11301799581,3566.560997596154,130572.94816745105,0.07859074519230769,0.0003943254820693879,0.26342288,0.013941718,198.76802884615384,-235.3988,5033.1885,120.86037,278.23608,-45.410255,163.13913,44.87832,47.59188,-10.819289,42.94736,0.24093786,24.138884,-7.6272244,14.68319,-1.5565108,22.872812,-21.339096,23.628195,5.6028357,12.950164,-22.979958,15.743497,2.851715,15.6861925,-17.14386,13.90224,-13.337096,10.847919,-8.379754,19.322456,-12.576524,18.98815,-7.9726562,17.37549,-10.449618,10.480207,-16.795473,15.165489,-9.098547,21.255623,Snare_drum
E:\LICENTA\instruments_equalised\Violin_or_fiddle\0e7cd4eb.wav,66150,0.1801131,0.0873261,0.12314188,0.0019480692,1394.8612349218008,44787.9035135424,1770.2807673965383,20169.978835427304,3098.0481896033652,381955.9974240481,0.02603290264423077,9.634324079434548e-05,0.1347381,0.06517898,135.99917763157896,-301.72556,8497.651,49.79806,339.07593,-34.674004,523.15656,52.62702,128.03499,-13.412848,155.80801,5.919779,62.297905,-21.454403,159.38112,-17.629507,97.23539,-5.410615,37.35718,-4.643763,24.807041,-0.44028667,13.874275,-15.934717,42.392017,-15.536296,32.85851,-10.016435,37.128685,-12.238744,32.37638,1.013494,10.840877,2.1795344,17.134789,-2.3922362,14.022364,-5.630234,24.574928,-11.543964,38.688004,Violin_or_fiddle
